Name,Value,Year,Type,Gender
Alice,44.0,2005,Rank,Girl
Alicia,72.0,2005,Rank,Girl
Alicja,2084.0,2005,Rank,Girl
Alima,1082.0,2005,Rank,Girl
Alina,313.0,2005,Rank,Girl
Alisa,1045.0,2005,Rank,Girl
Alisha,57.0,2005,Rank,Girl
Alisia,2682.0,2005,Rank,Girl
Alison,802.0,2005,Rank,Girl
Alissa,990.0,2005,Rank,Girl
Alix,769.0,2005,Rank,Girl
Aliya,473.0,2005,Rank,Girl
Aliyah,226.0,2005,Rank,Girl
Aliza,423.0,2005,Rank,Girl
Allana,1934.0,2005,Rank,Girl
Allegra,990.0,2005,Rank,Girl
Alma,1500.0,2005,Rank,Girl
Almas,3382.0,2005,Rank,Girl
Alya,2084.0,2005,Rank,Girl
Alycia,2084.0,2005,Rank,Girl
Alys,824.0,2005,Rank,Girl
Alysha,438.0,2005,Rank,Girl
Alysia,931.0,2005,Rank,Girl
Alyssa,165.0,2005,Rank,Girl
Alyssia,657.0,2005,Rank,Girl
Amaani,1500.0,2005,Rank,Girl
Amal,645.0,2005,Rank,Girl
Amalia,1045.0,2005,Rank,Girl
Amalie,931.0,2005,Rank,Girl
Amana,1934.0,2005,Rank,Girl
Amanda,438.0,2005,Rank,Girl
Amani,455.0,2005,Rank,Girl
Amara,538.0,2005,Rank,Girl
Amarah,1343.0,2005,Rank,Girl
Amba,1165.0,2005,Rank,Girl
Ambar,2970.0,2005,Rank,Girl
Amber,38.0,2005,Rank,Girl
Amber-Rose,2247.0,2005,Rank,Girl
Amberley,1796.0,2005,Rank,Girl
Ameena,971.0,2005,Rank,Girl
Ameenah,1796.0,2005,Rank,Girl
Ameera,802.0,2005,Rank,Girl
Ameerah,1243.0,2005,Rank,Girl
Amelia,15.0,2005,Rank,Girl
Amelie,83.0,2005,Rank,Girl
Amena,1796.0,2005,Rank,Girl
Amie,269.0,2005,Rank,Girl
Amina,193.0,2005,Rank,Girl
Aminah,393.0,2005,Rank,Girl
Amira,342.0,2005,Rank,Girl
Amirah,473.0,2005,Rank,Girl
Ammara,1690.0,2005,Rank,Girl
Ammarah,890.0,2005,Rank,Girl
Amna,481.0,2005,Rank,Girl
Amreen,2438.0,2005,Rank,Girl
Amrit,769.0,2005,Rank,Girl
Amrita,866.0,2005,Rank,Girl
Amy,17.0,2005,Rank,Girl
Ana,465.0,2005,Rank,Girl
Anabel,1012.0,2005,Rank,Girl
Anabelle,1500.0,2005,Rank,Girl
Anais,343.0,2005,Rank,Girl
Anam,990.0,2005,Rank,Girl
Anastasia,349.0,2005,Rank,Girl
Andie,2438.0,2005,Rank,Girl
Andrea,477.0,2005,Rank,Girl
Aneeka,1406.0,2005,Rank,Girl
Aneesa,736.0,2005,Rank,Girl
Angel,116.0,2005,Rank,Girl
Angela,435.0,2005,Rank,Girl
Angelica,596.0,2005,Rank,Girl
Angelina,311.0,2005,Rank,Girl
Angelique,1796.0,2005,Rank,Girl
Angharad,802.0,2005,Rank,Girl
Ania,1200.0,2005,Rank,Girl
Anika,506.0,2005,Rank,Girl
Anisa,386.0,2005,Rank,Girl
Anisha,410.0,2005,Rank,Girl
Anita,609.0,2005,Rank,Girl
Anja,1406.0,2005,Rank,Girl
Anjali,596.0,2005,Rank,Girl
Ann,745.0,2005,Rank,Girl
Anna,52.0,2005,Rank,Girl
Anna-Maria,1796.0,2005,Rank,Girl
Annabel,128.0,2005,Rank,Girl
Annabell,1589.0,2005,Rank,Girl
Annabella,545.0,2005,Rank,Girl
Annabelle,150.0,2005,Rank,Girl
Annaliese,1045.0,2005,Rank,Girl
Annalise,343.0,2005,Rank,Girl
Anne,718.0,2005,Rank,Girl
Anne-Marie,1406.0,2005,Rank,Girl
Anneliese,1200.0,2005,Rank,Girl
Annie,163.0,2005,Rank,Girl
Annika,802.0,2005,Rank,Girl
Anoushka,769.0,2005,Rank,Girl
Antonia,390.0,2005,Rank,Girl
Anum,1796.0,2005,Rank,Girl
Anushka,1243.0,2005,Rank,Girl
Anwen,866.0,2005,Rank,Girl
Anya,123.0,2005,Rank,Girl
Aoife,332.0,2005,Rank,Girl
April,325.0,2005,Rank,Girl
Aqsa,571.0,2005,Rank,Girl
Arabella,390.0,2005,Rank,Girl
Araminta,1796.0,2005,Rank,Girl
Areeba,1165.0,2005,Rank,Girl
Aria,1295.0,2005,Rank,Girl
Ariana,625.0,2005,Rank,Girl
Ariane,1934.0,2005,Rank,Girl
Arianna,708.0,2005,Rank,Girl
Arianne,1690.0,2005,Rank,Girl
Ariella,1295.0,2005,Rank,Girl
Arielle,1690.0,2005,Rank,Girl
Arifa,2084.0,2005,Rank,Girl
Armani,1200.0,2005,Rank,Girl
Arooj,971.0,2005,Rank,Girl
Arwa,1343.0,2005,Rank,Girl
Asha,423.0,2005,Rank,Girl
Ashleigh,146.0,2005,Rank,Girl
Ashley,300.0,2005,Rank,Girl
Ashlyn,890.0,2005,Rank,Girl
Asia,657.0,2005,Rank,Girl
Asiya,824.0,2005,Rank,Girl
Asiyah,2247.0,2005,Rank,Girl
Asma,530.0,2005,Rank,Girl
Asmaa,1121.0,2005,Rank,Girl
Astrid,916.0,2005,Rank,Girl
Athena,824.0,2005,Rank,Girl
Atlanta,1045.0,2005,Rank,Girl
Audrey,802.0,2005,Rank,Girl
Aurelia,1200.0,2005,Rank,Girl
Aurora,769.0,2005,Rank,Girl
Autumn,594.0,2005,Rank,Girl
Ava,82.0,2005,Rank,Girl
Avani,1343.0,2005,Rank,Girl
Avneet,1343.0,2005,Rank,Girl
Avni,3970.0,2005,Rank,Girl
Avril,1934.0,2005,Rank,Girl
Aya,562.0,2005,Rank,Girl
Ayah,802.0,2005,Rank,Girl
Ayanna,2084.0,2005,Rank,Girl
Ayesha,232.0,2005,Rank,Girl
Ayisha,1165.0,2005,Rank,Girl
Ayla,615.0,2005,Rank,Girl
Aylin,2970.0,2005,Rank,Girl
Ayomide,951.0,2005,Rank,Girl
Ayse,1121.0,2005,Rank,Girl
Aysha,393.0,2005,Rank,Girl
Azaria,1934.0,2005,Rank,Girl
Azra,1295.0,2005,Rank,Girl
Bailey,506.0,2005,Rank,Girl
Barbara,1589.0,2005,Rank,Girl
Baylee,2438.0,2005,Rank,Girl
Bayleigh,1082.0,2005,Rank,Girl
Beatrice,185.0,2005,Rank,Girl
Beatrix,708.0,2005,Rank,Girl
Beau,473.0,2005,Rank,Girl
Bella,438.0,2005,Rank,Girl
Belle,1500.0,2005,Rank,Girl
Bernadette,1934.0,2005,Rank,Girl
Bernice,2970.0,2005,Rank,Girl
Beth,167.0,2005,Rank,Girl
Bethan,140.0,2005,Rank,Girl
Bethany,40.0,2005,Rank,Girl
Betsy,634.0,2005,Rank,Girl
Betty,866.0,2005,Rank,Girl
Bianca,657.0,2005,Rank,Girl
Bibi,769.0,2005,Rank,Girl
Billie,349.0,2005,Rank,Girl
Billie-Jo,756.0,2005,Rank,Girl
Blaise,3970.0,2005,Rank,Girl
Bliss,1243.0,2005,Rank,Girl
Blossom,1082.0,2005,Rank,Girl
Blythe,990.0,2005,Rank,Girl
Bobbi,729.0,2005,Rank,Girl
Bobbie,695.0,2005,Rank,Girl
Bonita,1165.0,2005,Rank,Girl
Bonnie,296.0,2005,Rank,Girl
Breanna,553.0,2005,Rank,Girl
Briana,1082.0,2005,Rank,Girl
Brianna,427.0,2005,Rank,Girl
Bridget,583.0,2005,Rank,Girl
Bridie,824.0,2005,Rank,Girl
Briony,718.0,2005,Rank,Girl
Britney,824.0,2005,Rank,Girl
Brodie,477.0,2005,Rank,Girl
Brogan,571.0,2005,Rank,Girl
Bronte,931.0,2005,Rank,Girl
Bronwen,1012.0,2005,Rank,Girl
Bronwyn,680.0,2005,Rank,Girl
Brooke,71.0,2005,Rank,Girl
Brooklyn,1165.0,2005,Rank,Girl
Bryony,376.0,2005,Rank,Girl
Bushra,802.0,2005,Rank,Girl
Caitlin,26.0,2005,Rank,Girl
Caitlyn,144.0,2005,Rank,Girl
Cali,4798.0,2005,Rank,Girl
Calli,2970.0,2005,Rank,Girl
Callie,494.0,2005,Rank,Girl
Cally,1500.0,2005,Rank,Girl
Cameron,1295.0,2005,Rank,Girl
Camilla,931.0,2005,Rank,Girl
Camille,931.0,2005,Rank,Girl
Candice,890.0,2005,Rank,Girl
Caoimhe,769.0,2005,Rank,Girl
Cara,209.0,2005,Rank,Girl
Cari,1082.0,2005,Rank,Girl
Cariad,1589.0,2005,Rank,Girl
Carina,1165.0,2005,Rank,Girl
Carla,345.0,2005,Rank,Girl
Carlotta,2438.0,2005,Rank,Girl
Carly,398.0,2005,Rank,Girl
Carmel,1796.0,2005,Rank,Girl
Carmen,383.0,2005,Rank,Girl
Carolina,1082.0,2005,Rank,Girl
Caroline,530.0,2005,Rank,Girl
Carrie,657.0,2005,Rank,Girl
Carys,153.0,2005,Rank,Girl
Casey,144.0,2005,Rank,Girl
Cassandra,890.0,2005,Rank,Girl
Cassia,1500.0,2005,Rank,Girl
Cassidy,634.0,2005,Rank,Girl
Cassie,349.0,2005,Rank,Girl
Catarina,1934.0,2005,Rank,Girl
Caterina,2970.0,2005,Rank,Girl
Catherine,188.0,2005,Rank,Girl
Catrin,399.0,2005,Rank,Girl
Cecilia,916.0,2005,Rank,Girl
Cecily,916.0,2005,Rank,Girl
Celeste,951.0,2005,Rank,Girl
Celia,971.0,2005,Rank,Girl
Celina,2682.0,2005,Rank,Girl
Celine,1200.0,2005,Rank,Girl
Cerys,101.0,2005,Rank,Girl
Chana,1589.0,2005,Rank,Girl
Chanel,358.0,2005,Rank,Girl
Chanelle,509.0,2005,Rank,Girl
Chantelle,223.0,2005,Rank,Girl
Charis,645.0,2005,Rank,Girl
Charlee,680.0,2005,Rank,Girl
Charleigh,625.0,2005,Rank,Girl
Charlene,1045.0,2005,Rank,Girl
Charley,204.0,2005,Rank,Girl
Charli,615.0,2005,Rank,Girl
Charlie,112.0,2005,Rank,Girl
Charlotte,9.0,2005,Rank,Girl
Charmaine,1082.0,2005,Rank,Girl
Chaya,1121.0,2005,Rank,Girl
Chelsea,111.0,2005,Rank,Girl
Cherry,1082.0,2005,Rank,Girl
Cheyenne,530.0,2005,Rank,Girl
Chiara,509.0,2005,Rank,Girl
Chioma,1934.0,2005,Rank,Girl
Chloe,6.0,2005,Rank,Girl
Christabel,1500.0,2005,Rank,Girl
Christiana,1165.0,2005,Rank,Girl
Christina,308.0,2005,Rank,Girl
Christine,571.0,2005,Rank,Girl
Ciara,158.0,2005,Rank,Girl
Cicely,1082.0,2005,Rank,Girl
Cindy,990.0,2005,Rank,Girl
Claire,483.0,2005,Rank,Girl
Clara,289.0,2005,Rank,Girl
Clare,990.0,2005,Rank,Girl
Clarice,1796.0,2005,Rank,Girl
Clarissa,1243.0,2005,Rank,Girl
Claudia,235.0,2005,Rank,Girl
Clementine,530.0,2005,Rank,Girl
Cleo,545.0,2005,Rank,Girl
Clio,2247.0,2005,Rank,Girl
Clodagh,2084.0,2005,Rank,Girl
Coco,634.0,2005,Rank,Girl
Colette,1690.0,2005,Rank,Girl
Connie,220.0,2005,Rank,Girl
Constance,274.0,2005,Rank,Girl
Cora,545.0,2005,Rank,Girl
Coral,668.0,2005,Rank,Girl
Coralie,2438.0,2005,Rank,Girl
Cordelia,634.0,2005,Rank,Girl
Corinne,2247.0,2005,Rank,Girl
Cosima,3970.0,2005,Rank,Girl
Courtney,58.0,2005,Rank,Girl
Cressida,2970.0,2005,Rank,Girl
Cristina,2682.0,2005,Rank,Girl
Crystal,269.0,2005,Rank,Girl
Cydney,1295.0,2005,Rank,Girl
Cynthia,2438.0,2005,Rank,Girl
Daisie,745.0,2005,Rank,Girl
Daisy,28.0,2005,Rank,Girl
Daisy-Mae,1406.0,2005,Rank,Girl
Daisy-May,1406.0,2005,Rank,Girl
Dakota,736.0,2005,Rank,Girl
Dalia,1796.0,2005,Rank,Girl
Dana,634.0,2005,Rank,Girl
Danae,1934.0,2005,Rank,Girl
Dani,1406.0,2005,Rank,Girl
Dania,1406.0,2005,Rank,Girl
Danica,2084.0,2005,Rank,Girl
Daniela,668.0,2005,Rank,Girl
Daniella,278.0,2005,Rank,Girl
Danielle,155.0,2005,Rank,Girl
Danika,1406.0,2005,Rank,Girl
Danni,634.0,2005,Rank,Girl
Danya,1690.0,2005,Rank,Girl
Daphne,1406.0,2005,Rank,Girl
Dara,2084.0,2005,Rank,Girl
Darcey,261.0,2005,Rank,Girl
Darci,890.0,2005,Rank,Girl
Darcie,328.0,2005,Rank,Girl
Darcy,203.0,2005,Rank,Girl
Daria,1243.0,2005,Rank,Girl
Davina,509.0,2005,Rank,Girl
Dawn,1796.0,2005,Rank,Girl
Dayna,1200.0,2005,Rank,Girl
Deanna,971.0,2005,Rank,Girl
Debbie,1406.0,2005,Rank,Girl
Deborah,374.0,2005,Rank,Girl
Deena,2084.0,2005,Rank,Girl
Delilah,1406.0,2005,Rank,Girl
Della,1589.0,2005,Rank,Girl
Delphine,2084.0,2005,Rank,Girl
Demi,78.0,2005,Rank,Girl
Demi-Lee,708.0,2005,Rank,Girl
Demi-Leigh,336.0,2005,Rank,Girl
Denise,1243.0,2005,Rank,Girl
Desiree,1796.0,2005,Rank,Girl
Destiny,248.0,2005,Rank,Girl
Devon,708.0,2005,Rank,Girl
Devorah,2682.0,2005,Rank,Girl
Diana,625.0,2005,Rank,Girl
Diane,2970.0,2005,Rank,Girl
Dilara,1243.0,2005,Rank,Girl
Dina,1045.0,2005,Rank,Girl
Divine,890.0,2005,Rank,Girl
Diya,376.0,2005,Rank,Girl
Dolly,1200.0,2005,Rank,Girl
Dominique,1012.0,2005,Rank,Girl
Donna,1165.0,2005,Rank,Girl
Dora,1589.0,2005,Rank,Girl
Dorothy,890.0,2005,Rank,Girl
Drew,668.0,2005,Rank,Girl
Dulcie,736.0,2005,Rank,Girl
Ebonie,1165.0,2005,Rank,Girl
Ebony,106.0,2005,Rank,Girl
Eda,3382.0,2005,Rank,Girl
Eden,212.0,2005,Rank,Girl
Edie,282.0,2005,Rank,Girl
Edith,374.0,2005,Rank,Girl
Effie,2682.0,2005,Rank,Girl
Eileen,1165.0,2005,Rank,Girl
Eilidh,1343.0,2005,Rank,Girl
Eimear,1500.0,2005,Rank,Girl
Ela,553.0,2005,Rank,Girl
Elaina,1796.0,2005,Rank,Girl
Elaine,1406.0,2005,Rank,Girl
Elan,1690.0,2005,Rank,Girl
Elana,890.0,2005,Rank,Girl
Eleana,1934.0,2005,Rank,Girl
Eleanor,43.0,2005,Rank,Girl
Elen,790.0,2005,Rank,Girl
Elena,210.0,2005,Rank,Girl
Eleni,695.0,2005,Rank,Girl
Eleri,802.0,2005,Rank,Girl
Eliana,668.0,2005,Rank,Girl
Elicia,851.0,2005,Rank,Girl
Elif,1012.0,2005,Rank,Girl
Elin,455.0,2005,Rank,Girl
Elina,1121.0,2005,Rank,Girl
Elinor,545.0,2005,Rank,Girl
Elisa,553.0,2005,Rank,Girl
Elisabeth,541.0,2005,Rank,Girl
Elise,116.0,2005,Rank,Girl
Elisha,196.0,2005,Rank,Girl
Elisia,2247.0,2005,Rank,Girl
Elissa,583.0,2005,Rank,Girl
Eliz,2247.0,2005,Rank,Girl
Eliza,160.0,2005,Rank,Girl
Elizabeth,42.0,2005,Rank,Girl
Ella,10.0,2005,Rank,Girl
Ella-Louise,866.0,2005,Rank,Girl
Ella-Mae,866.0,2005,Rank,Girl
Ella-Rose,971.0,2005,Rank,Girl
Elle,177.0,2005,Rank,Girl
Ellen,142.0,2005,Rank,Girl
Ellena,530.0,2005,Rank,Girl
Elli,1406.0,2005,Rank,Girl
Ellie,5.0,2005,Rank,Girl
Ellie-Mae,314.0,2005,Rank,Girl
Ellie-Mai,769.0,2005,Rank,Girl
Ellie-May,269.0,2005,Rank,Girl
Ellie-Rose,1500.0,2005,Rank,Girl
Ellis,708.0,2005,Rank,Girl
Ellora,4798.0,2005,Rank,Girl
Ellouise,1012.0,2005,Rank,Girl
Elly,824.0,2005,Rank,Girl
Elodie,509.0,2005,Rank,Girl
Eloisa,2084.0,2005,Rank,Girl
Eloise,93.0,2005,Rank,Girl
Elouise,729.0,2005,Rank,Girl
Elsa,427.0,2005,Rank,Girl
Elsbeth,4798.0,2005,Rank,Girl
Elsie,361.0,2005,Rank,Girl
Elspeth,756.0,2005,Rank,Girl
Elyse,931.0,2005,Rank,Girl
Elysia,583.0,2005,Rank,Girl
Eman,971.0,2005,Rank,Girl
Emelia,336.0,2005,Rank,Girl
Emerald,3970.0,2005,Rank,Girl
Emilee,1243.0,2005,Rank,Girl
Emilia,149.0,2005,Rank,Girl
Emilie,282.0,2005,Rank,Girl
Emilly,2682.0,2005,Rank,Girl
Emily,2.0,2005,Rank,Girl
Emily-Jane,1500.0,2005,Rank,Girl
Emily-Rose,1690.0,2005,Rank,Girl
Emine,2438.0,2005,Rank,Girl
Emma,23.0,2005,Rank,Girl
Emmanuella,890.0,2005,Rank,Girl
Emmeline,1500.0,2005,Rank,Girl
Emmi,1500.0,2005,Rank,Girl
Emmie,530.0,2005,Rank,Girl
Emmy,866.0,2005,Rank,Girl
Enya,708.0,2005,Rank,Girl
Erica,380.0,2005,Rank,Girl
Erika,596.0,2005,Rank,Girl
Erin,32.0,2005,Rank,Girl
Eryn,524.0,2005,Rank,Girl
Esha,328.0,2005,Rank,Girl
Esme,137.0,2005,Rank,Girl
Esmee,756.0,2005,Rank,Girl
Esra,1589.0,2005,Rank,Girl
Estella,1690.0,2005,Rank,Girl
Estelle,609.0,2005,Rank,Girl
Esther,173.0,2005,Rank,Girl
Eunice,1121.0,2005,Rank,Girl
Eva,76.0,2005,Rank,Girl
Evangeline,615.0,2005,Rank,Girl
Eve,55.0,2005,Rank,Girl
Evelina,2682.0,2005,Rank,Girl
Evelyn,139.0,2005,Rank,Girl
Evie,28.0,2005,Rank,Girl
Faatimah,1295.0,2005,Rank,Girl
Fabiha,2084.0,2005,Rank,Girl
Fae,1243.0,2005,Rank,Girl
Fahima,769.0,2005,Rank,Girl
Faith,69.0,2005,Rank,Girl
Faiza,524.0,2005,Rank,Girl
Faizah,1012.0,2005,Rank,Girl
Falak,1500.0,2005,Rank,Girl
Fallon,990.0,2005,Rank,Girl
Farah,516.0,2005,Rank,Girl
Farida,2084.0,2005,Rank,Girl
Fariha,971.0,2005,Rank,Girl
Farrah,769.0,2005,Rank,Girl
Fatema,1589.0,2005,Rank,Girl
Fathima,851.0,2005,Rank,Girl
Fatima,167.0,2005,Rank,Girl
Fatimah,506.0,2005,Rank,Girl
Fatma,756.0,2005,Rank,Girl
Fay,596.0,2005,Rank,Girl
Faye,135.0,2005,Rank,Girl
Felicia,1121.0,2005,Rank,Girl
Felicity,265.0,2005,Rank,Girl
Fenella,1243.0,2005,Rank,Girl
Fern,446.0,2005,Rank,Girl
Ffion,184.0,2005,Rank,Girl
Fiona,386.0,2005,Rank,Girl
Flavia,4798.0,2005,Rank,Girl
Fleur,410.0,2005,Rank,Girl
Flora,432.0,2005,Rank,Girl
Florence,133.0,2005,Rank,Girl
Frances,390.0,2005,Rank,Girl
Francesca,75.0,2005,Rank,Girl
Frankie,250.0,2005,Rank,Girl
Freja,736.0,2005,Rank,Girl
Freya,31.0,2005,Rank,Girl
Freyja,866.0,2005,Rank,Girl
Gabriela,545.0,2005,Rank,Girl
Gabriele,1500.0,2005,Rank,Girl
Gabriella,147.0,2005,Rank,Girl
Gabrielle,179.0,2005,Rank,Girl
Gaia,1589.0,2005,Rank,Girl
Gemma,158.0,2005,Rank,Girl
Genevieve,499.0,2005,Rank,Girl
Georgia,34.0,2005,Rank,Girl
Georgiana,951.0,2005,Rank,Girl
Georgie,418.0,2005,Rank,Girl
Georgina,107.0,2005,Rank,Girl
Gianna,1934.0,2005,Rank,Girl
Giorgia,1012.0,2005,Rank,Girl
Giovanna,1500.0,2005,Rank,Girl
Giselle,802.0,2005,Rank,Girl
Giulia,1406.0,2005,Rank,Girl
Gloria,645.0,2005,Rank,Girl
Grace,7.0,2005,Rank,Girl
Gracie,86.0,2005,Rank,Girl
Greta,634.0,2005,Rank,Girl
Gwen,851.0,2005,Rank,Girl
Gwenllian,1690.0,2005,Rank,Girl
Gwenno,2438.0,2005,Rank,Girl
Gwyneth,2084.0,2005,Rank,Girl
Habiba,634.0,2005,Rank,Girl
Habibah,1045.0,2005,Rank,Girl
Hadassah,2247.0,2005,Rank,Girl
Hadia,1406.0,2005,Rank,Girl
Hadiyah,1796.0,2005,Rank,Girl
Hafiza,1343.0,2005,Rank,Girl
Hafsa,289.0,2005,Rank,Girl
Hafsah,311.0,2005,Rank,Girl
Hailey,1406.0,2005,Rank,Girl
Hajar,1500.0,2005,Rank,Girl
Hajira,2247.0,2005,Rank,Girl
Hajra,695.0,2005,Rank,Girl
Hajrah,1243.0,2005,Rank,Girl
Haleema,465.0,2005,Rank,Girl
Haleemah,802.0,2005,Rank,Girl
Halima,316.0,2005,Rank,Girl
Halimah,866.0,2005,Rank,Girl
Halle,345.0,2005,Rank,Girl
Hamda,1082.0,2005,Rank,Girl
Hana,278.0,2005,Rank,Girl
Hanaa,1796.0,2005,Rank,Girl
Hanah,2682.0,2005,Rank,Girl
Hanan,851.0,2005,Rank,Girl
Haneen,2682.0,2005,Rank,Girl
Hania,1934.0,2005,Rank,Girl
Hanifa,1012.0,2005,Rank,Girl
Hanifah,1406.0,2005,Rank,Girl
Hanna,405.0,2005,Rank,Girl
Hannah,14.0,2005,Rank,Girl
Harleen,1012.0,2005,Rank,Girl
Harleigh,1200.0,2005,Rank,Girl
Harley,459.0,2005,Rank,Girl
Harlie,1243.0,2005,Rank,Girl
Harmony,410.0,2005,Rank,Girl
Harriet,73.0,2005,Rank,Girl
Harriett,729.0,2005,Rank,Girl
Harriette,1406.0,2005,Rank,Girl
Hattie,625.0,2005,Rank,Girl
Hawa,1295.0,2005,Rank,Girl
Hayley,202.0,2005,Rank,Girl
Hazal,1406.0,2005,Rank,Girl
Hazel,292.0,2005,Rank,Girl
Heather,190.0,2005,Rank,Girl
Heba,1934.0,2005,Rank,Girl
Hebe,1165.0,2005,Rank,Girl
Heidi,214.0,2005,Rank,Girl
Helen,383.0,2005,Rank,Girl
Helena,300.0,2005,Rank,Girl
Helin,1165.0,2005,Rank,Girl
Henrietta,745.0,2005,Rank,Girl
Hermione,331.0,2005,Rank,Girl
Hester,1500.0,2005,Rank,Girl
Hetty,2682.0,2005,Rank,Girl
Hiba,680.0,2005,Rank,Girl
Hibah,971.0,2005,Rank,Girl
Hina,1200.0,2005,Rank,Girl
Hira,1406.0,2005,Rank,Girl
Hollie,77.0,2005,Rank,Girl
Holly,19.0,2005,Rank,Girl
Honey,152.0,2005,Rank,Girl
Honor,450.0,2005,Rank,Girl
Hope,172.0,2005,Rank,Girl
Huda,718.0,2005,Rank,Girl
Humaira,545.0,2005,Rank,Girl
Humayra,824.0,2005,Rank,Girl
Husna,790.0,2005,Rank,Girl
Ida,1243.0,2005,Rank,Girl
Ifeoluwa,2084.0,2005,Rank,Girl
Ifra,1295.0,2005,Rank,Girl
Ifrah,1690.0,2005,Rank,Girl
Ilana,1589.0,2005,Rank,Girl
Ilayda,990.0,2005,Rank,Girl
Ilona,1500.0,2005,Rank,Girl
Imaan,354.0,2005,Rank,Girl
Iman,288.0,2005,Rank,Girl
Imani,680.0,2005,Rank,Girl
Imogen,65.0,2005,Rank,Girl
Inayah,609.0,2005,Rank,Girl
India,171.0,2005,Rank,Girl
Indiana,866.0,2005,Rank,Girl
Indianna,2247.0,2005,Rank,Girl
Indigo,1012.0,2005,Rank,Girl
Indya,1934.0,2005,Rank,Girl
Ines,499.0,2005,Rank,Girl
Ingrid,1200.0,2005,Rank,Girl
Iola,1796.0,2005,Rank,Girl
Iona,317.0,2005,Rank,Girl
Ione,2438.0,2005,Rank,Girl
Iqra,241.0,2005,Rank,Girl
Irene,1082.0,2005,Rank,Girl
Iris,361.0,2005,Rank,Girl
Isabel,47.0,2005,Rank,Girl
Isabella,24.0,2005,Rank,Girl
Isabelle,30.0,2005,Rank,Girl
Isadora,1295.0,2005,Rank,Girl
Isha,306.0,2005,Rank,Girl
Isla,125.0,2005,Rank,Girl
Isma,1082.0,2005,Rank,Girl
Isobel,51.0,2005,Rank,Girl
Isobella,645.0,2005,Rank,Girl
Isobelle,332.0,2005,Rank,Girl
Isra,729.0,2005,Rank,Girl
Ivana,1343.0,2005,Rank,Girl
Ivy,494.0,2005,Rank,Girl
Izabella,465.0,2005,Rank,Girl
Izabelle,695.0,2005,Rank,Girl
Jacqueline,1045.0,2005,Rank,Girl
Jada,361.0,2005,Rank,Girl
Jade,116.0,2005,Rank,Girl
Jaime,490.0,2005,Rank,Girl
Jameela,2438.0,2005,Rank,Girl
Jamie,289.0,2005,Rank,Girl
Jamila,890.0,2005,Rank,Girl
Jana,1012.0,2005,Rank,Girl
Jane,708.0,2005,Rank,Girl
Janelle,951.0,2005,Rank,Girl
Janet,1500.0,2005,Rank,Girl
Janice,1589.0,2005,Rank,Girl
Jannah,1295.0,2005,Rank,Girl
Jannat,1121.0,2005,Rank,Girl
Jasleen,916.0,2005,Rank,Girl
Jasmin,236.0,2005,Rank,Girl
Jasmina,2438.0,2005,Rank,Girl
Jasmine,41.0,2005,Rank,Girl
Javeria,2438.0,2005,Rank,Girl
Jaya,494.0,2005,Rank,Girl
Jaycee,2438.0,2005,Rank,Girl
Jayda,790.0,2005,Rank,Girl
Jazmin,487.0,2005,Rank,Girl
Jazmine,524.0,2005,Rank,Girl
Jazmyn,1589.0,2005,Rank,Girl
Jean,1406.0,2005,Rank,Girl
Jemima,162.0,2005,Rank,Girl
Jemimah,1012.0,2005,Rank,Girl
Jemma,285.0,2005,Rank,Girl
Jena,1165.0,2005,Rank,Girl
Jenna,189.0,2005,Rank,Girl
Jennifer,109.0,2005,Rank,Girl
Jenny,567.0,2005,Rank,Girl
Jess,769.0,2005,Rank,Girl
Jesse,1165.0,2005,Rank,Girl
Jessica,1.0,2005,Rank,Girl
Jessie,191.0,2005,Rank,Girl
Jessika,1934.0,2005,Rank,Girl
Joan,1934.0,2005,Rank,Girl
Joana,2084.0,2005,Rank,Girl
Joanna,349.0,2005,Rank,Girl
Joanne,645.0,2005,Rank,Girl
Jocelyn,494.0,2005,Rank,Girl
Jodie,132.0,2005,Rank,Girl
Joelle,1589.0,2005,Rank,Girl
Johanna,1243.0,2005,Rank,Girl
Jolene,1406.0,2005,Rank,Girl
Jolie,509.0,2005,Rank,Girl
Joni,2084.0,2005,Rank,Girl
Jorja,225.0,2005,Rank,Girl
Josephine,210.0,2005,Rank,Girl
Josie,232.0,2005,Rank,Girl
Joy,571.0,2005,Rank,Girl
Joyce,931.0,2005,Rank,Girl
Jude,1690.0,2005,Rank,Girl
Judith,1796.0,2005,Rank,Girl
Julia,218.0,2005,Rank,Girl
Juliana,1121.0,2005,Rank,Girl
Julie,1012.0,2005,Rank,Girl
Juliet,718.0,2005,Rank,Girl
Juliette,516.0,2005,Rank,Girl
Kacey,133.0,2005,Rank,Girl
Kacie,361.0,2005,Rank,Girl
Kadie,408.0,2005,Rank,Girl
Kady,609.0,2005,Rank,Girl
Kaia,931.0,2005,Rank,Girl
Kaila,1406.0,2005,Rank,Girl
Kainat,3970.0,2005,Rank,Girl
Kaitlin,218.0,2005,Rank,Girl
Kaitlyn,143.0,2005,Rank,Girl
Kali,1165.0,2005,Rank,Girl
Kallie,1082.0,2005,Rank,Girl
Kamilah,3970.0,2005,Rank,Girl
Kara,380.0,2005,Rank,Girl
Karen,680.0,2005,Rank,Girl
Karina,594.0,2005,Rank,Girl
Karis,695.0,2005,Rank,Girl
Karla,756.0,2005,Rank,Girl
Kasey,402.0,2005,Rank,Girl
