1718|at||Wien||Puccini|18581222|19241129|it|m|Tosca|it|~|20171023|5||
1718|at||Wien||Puccini|18581222|19241129|it|m|Tosca|it|~|20180613|3||
1718|at||Wien||Puccini|18581222|19241129|it|m|Turandot|it|~|20180410|4||
1718|at||Wien||Rossini|17920229|18681113|it|m|Il barbiere di Siviglia|it|~|20170906|6||
1718|at||Wien||Rossini|17920229|18681113|it|m|Il barbiere di Siviglia|it|~|20170920|7||
1718|at||Wien||Rossini|17920229|18681113|it|m|L'italiana in Algeri|it|~|20171026|3||
1718|at||Wien||Rossini|17920229|18681113|it|m|La cenerentola|it|~|20180216|3||
1718|at||Wien||Saint-Saens|1835|1921|fr|m|Samson et Dalila|fr|~|20180512|6|!|
1718|at||Wien||Schedl,G|19570805|20001130|at|m|Der Ficus spricht|at|~|20180614|3|!|
1718|at||Wien||Staud|19740817||at|m|Die Antilope|at|~|20171111|4||
1718|at||Wien||Strauss,J|1825|1899|at|m|Die Fledermaus|at|~L|20170905|19||
1718|at||Wien||Strauss,J|1825|1899|at|m|Die Fledermaus|at|~L|20171231|4||
1718|at||Wien||Strauss,J|1825|1899|at|m|Eine Nacht in Venedig|at|~L|20180110|7||
1718|at||Wien||Strauss,R|1864|1949|de|m|Arabella|de|~|20171214|3||
1718|at||Wien||Strauss,R|1864|1949|de|m|Ariadne auf Naxos|de|~|20171123|3||
1718|at||Wien||Strauss,R|1864|1949|de|m|Capriccio|de|~|20180517|4||
1718|at||Wien||Strauss,R|1864|1949|de|m|Daphne|de|~|20171201|3||
1718|at||Wien||Strauss,R|1864|1949|de|m|Der Rosenkavalier|de|~|20171210|4||
1718|at||Wien||Strauss,R|1864|1949|de|m|Elektra|de|~|20171205|3||
1718|at||Wien||Strauss,R|1864|1949|de|m|Salome|de|~|20170916|7||
1718|at||Wien||Tchaikovsky,P|1840|1893|ru|m|Eugene Onegin|ru|~|20180225|3||
1718|at||Wien||Valtinoni|1959||it|m|Pinocchio|it|~C|20171119|12||
1718|at||Wien||Verdi|18131010|19010127|it|m|Aida|it|~|20180425|3||
1718|at||Wien||Verdi|18131010|19010127|it|m|Falstaff|it|~|20180621|3||
1718|at||Wien||Verdi|18131010|19010127|it|m|I masnadieri|it|~|20171014|12|!|
1718|at||Wien||Verdi|18131010|19010127|it|m|Il trovatore|it|~|20170904|4||
1718|at||Wien||Verdi|18131010|19010127|it|m|La traviata|it|~|20170924|4||
1718|at||Wien||Verdi|18131010|19010127|it|m|La traviata|it|~|20180219|7||
1718|at||Wien||Verdi|18131010|19010127|it|m|La traviata|it|~|20180526|3||
1718|at||Wien||Verdi|18131010|19010127|it|m|Macbeth|it|~|20180227|3||
1718|at||Wien||Verdi|18131010|19010127|it|m|Otello|it|~|20180312|4||
1718|at||Wien||Verdi|18131010|19010127|it|m|Rigoletto|it|~|20180531|4||
1718|at||Wien||Verdi|18131010|19010127|it|m|Simon Boccanegra|it|~|20180506|3||
1718|at||Wien||Verdi|18131010|19010127|it|m|Un ballo in maschera|it|~|20171105|3||
1718|at||Wien||Wagner,Richard|18130522|18830213|de|m|Das Rheingold|de|~|20180404|1||
1718|at||Wien||Wagner,Richard|18130522|18830213|de|m|Der Ring (adaptation)|de|~|20171201|4|!|
1718|at||Wien||Wagner,Richard|18130522|18830213|de|m|Der Ring (adaptation)|de|~|20171202|4|!|
1718|at||Wien||Wagner,Richard|18130522|18830213|de|m|Der Ring (adaptation)|de|~|20171203|4|!|
1718|at||Wien||Wagner,Richard|18130522|18830213|de|m|Die Walkure|de|~|20180408|2||
1718|at||Wien||Wagner,Richard|18130522|18830213|de|m|Gotterdammerung|de|~|20180415|1||
1718|at||Wien||Wagner,Richard|18130522|18830213|de|m|Lohengrin|de|~|20180615|4||
1718|at||Wien||Wagner,Richard|18130522|18830213|de|m|Parsifal|de|~|20180329|3||
1718|at||Wien||Wagner,Richard|18130522|18830213|de|m|Siegfried|de|~|20180411|1||
1718|at||Wien||Weber|1786|1826|de|m|Der Freischutz|de|~|20180611|6|!|
